threshold,tp,tn,fp,fn,sensitivity,specificity,ppv,npv,youden_j,meets_ps_target
0.089,149,188,29,0,1.0,0.8663594470046083,0.8370786516853933,1.0,0.8663594470046083,True
0.09,149,188,29,0,1.0,0.8663594470046083,0.8370786516853933,1.0,0.8663594470046083,True
0.091,149,188,29,0,1.0,0.8663594470046083,0.8370786516853933,1.0,0.8663594470046083,True
0.092,149,188,29,0,1.0,0.8663594470046083,0.8370786516853933,1.0,0.8663594470046083,True
0.093,149,188,29,0,1.0,0.8663594470046083,0.8370786516853933,1.0,0.8663594470046083,True
0.094,149,188,29,0,1.0,0.8663594470046083,0.8370786516853933,1.0,0.8663594470046083,True
0.095,149,188,29,0,1.0,0.8663594470046083,0.8370786516853933,1.0,0.8663594470046083,True
0.096,149,188,29,0,1.0,0.8663594470046083,0.8370786516853933,1.0,0.8663594470046083,True
0.097,149,188,29,0,1.0,0.8663594470046083,0.8370786516853933,1.0,0.8663594470046083,True
0.09799999999999999,149,188,29,0,1.0,0.8663594470046083,0.8370786516853933,1.0,0.8663594470046083,True
0.09899999999999999,149,188,29,0,1.0,0.8663594470046083,0.8370786516853933,1.0,0.8663594470046083,True
0.09999999999999999,149,188,29,0,1.0,0.8663594470046083,0.8370786516853933,1.0,0.8663594470046083,True
0.10099999999999999,149,189,28,0,1.0,0.8709677419354839,0.8418079096045198,1.0,0.870967741935484,True
0.102,149,189,28,0,1.0,0.8709677419354839,0.8418079096045198,1.0,0.870967741935484,True
0.103,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.104,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.105,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.106,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.107,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.108,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.109,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.11,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.111,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.112,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.113,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.114,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.11499999999999999,148,189,28,1,0.9932885906040269,0.8709677419354839,0.8409090909090909,0.9947368421052631,0.8642563325395107,True
0.11599999999999999,148,190,27,1,0.9932885906040269,0.8755760368663594,0.8457142857142858,0.9947643979057592,0.8688646274703862,True
0.11699999999999999,148,190,27,1,0.9932885906040269,0.8755760368663594,0.8457142857142858,0.9947643979057592,0.8688646274703862,True
0.118,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.119,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.12,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.121,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.122,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.123,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.124,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.125,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.126,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.127,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.128,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.129,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.13,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.131,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.132,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.133,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.134,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.135,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.136,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.137,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.138,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.139,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.14,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.14100000000000001,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.14200000000000002,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.14300000000000002,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.14400000000000002,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.14500000000000002,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.14600000000000002,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.14700000000000002,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.14800000000000002,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.14900000000000002,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.15000000000000002,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.15100000000000002,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.15200000000000002,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.15300000000000002,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.15400000000000003,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.155,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.156,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.157,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.158,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.159,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.16,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.161,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.162,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.163,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.164,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.165,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.166,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.167,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.168,148,191,26,1,0.9932885906040269,0.880184331797235,0.8505747126436781,0.9947916666666666,0.8734729224012618,True
0.169,148,192,25,1,0.9932885906040269,0.8847926267281107,0.8554913294797688,0.9948186528497409,0.8780812173321375,True
0.17,148,192,25,1,0.9932885906040269,0.8847926267281107,0.8554913294797688,0.9948186528497409,0.8780812173321375,True
0.171,148,193,24,1,0.9932885906040269,0.8894009216589862,0.8604651162790697,0.9948453608247423,0.882689512263013,True
0.17200000000000001,148,193,24,1,0.9932885906040269,0.8894009216589862,0.8604651162790697,0.9948453608247423,0.882689512263013,True
0.17300000000000001,148,193,24,1,0.9932885906040269,0.8894009216589862,0.8604651162790697,0.9948453608247423,0.882689512263013,True
0.17400000000000002,148,193,24,1,0.9932885906040269,0.8894009216589862,0.8604651162790697,0.9948453608247423,0.882689512263013,True
0.17500000000000002,148,193,24,1,0.9932885906040269,0.8894009216589862,0.8604651162790697,0.9948453608247423,0.882689512263013,True
0.17600000000000002,148,193,24,1,0.9932885906040269,0.8894009216589862,0.8604651162790697,0.9948453608247423,0.882689512263013,True
0.17700000000000002,148,193,24,1,0.9932885906040269,0.8894009216589862,0.8604651162790697,0.9948453608247423,0.882689512263013,True
0.17800000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.17900000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.18000000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.18100000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.18200000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.18300000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.18400000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.18500000000000003,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.186,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.187,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.188,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.189,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.19,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.191,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.192,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.193,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.194,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.195,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.196,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.197,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.198,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.199,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.2,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.201,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.202,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.203,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.20400000000000001,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.20500000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.20600000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.20700000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.20800000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.20900000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.21000000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.21100000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.21200000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.21300000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.21400000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.21500000000000002,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.21600000000000003,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.21700000000000003,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.21800000000000003,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.219,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.22,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.221,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.222,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
0.223,148,194,23,1,0.9932885906040269,0.8940092165898618,0.8654970760233918,0.9948717948717949,0.8872978071938886,True
